""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"8061414"	-0.0299352222222214	-1.02096628274669	6.72179363636364	-0.627645683747308	0.534345559059209	0.893957351667418
"8029375"	0.0344665555555562	1.02417805752909	6.63997939393939	0.627626062731009	0.534358265469194	0.893957351667418
"7948332"	-0.0358737777777779	-1.02517754058979	8.27016151515152	-0.627601780847638	0.534373990439036	0.893957351667418
"7981346"	0.0454475555555574	1.03200327963651	7.74666575757576	0.62758896433237	0.53438229052432	0.893957351667418
"8135361"	0.0794445555555554	1.0566111619244	3.69529060606061	0.627467530591653	0.534460935427064	0.893981684244591
"7965871"	0.0446210000000004	1.03141218885713	6.15343060606061	0.627321754068177	0.534555353652093	0.893981684244591
"8155747"	-0.0372698888888884	-1.0261700958157	4.8116996969697	-0.627243908506557	0.534605777163836	0.893981684244591
"8094968"	0.0278109999999992	1.01946411953911	7.85389636363636	0.627228522023733	0.53461574386662	0.893981684244591
"7893353"	-0.0664317777777773	-1.04712362405186	8.48756151515152	-0.627164165681472	0.534657432201836	0.893981684244591
"8076327"	0.0433550000000001	1.03050749656934	6.38237515151515	0.627148822475652	0.534667371377183	0.893981684244591
"8092390"	0.0287348888888893	1.0201171842502	7.37901575757576	0.627123488042953	0.534683782982375	0.893981684244591
"8109995"	-0.0550205555555553	-1.03887390509398	4.52287121212121	-0.627109596920326	0.534692781742106	0.893981684244591
"8065855"	-0.0389814444444434	-1.02738822530298	7.90233393939394	-0.627066435275929	0.534720742645356	0.893981684244591
"7934434"	-0.0508164444444437	-1.0358509628054	5.86521272727273	-0.627043317989949	0.534735718762936	0.893981684244591
"7939158"	-0.0339709999999998	-1.02382632001411	9.26769696969697	-0.626979481646693	0.534777075135686	0.893981684244591
"7957161"	0.0661717777777782	1.0469349302506	6.31511696969697	0.626979374129037	0.534777144792417	0.893981684244591
"7987025"	0.0992640000000007	1.07122682997141	7.17837333333333	0.626919174157752	0.534816146887151	0.893981684244591
"7982269"	0.0992640000000007	1.07122682997141	7.17837333333333	0.626919174157752	0.534816146887151	0.893981684244591
"8180359"	-0.0313622222222211	-1.02197664156567	11.4523	-0.626879164038494	0.534842069296997	0.893981684244591
"7976243"	-0.031802444444444	-1.02228853386648	8.75374878787879	-0.626848850190336	0.534861709968694	0.893981684244591
"8017039"	0.0441718888888899	1.03109116010989	10.1292175757576	0.626811832982929	0.534885694334602	0.893981684244591
"7895787"	0.0742200000000005	1.05279168517872	7.9324296969697	0.626790072534389	0.534899793732624	0.893981684244591
"8074059"	0.048077000000001	1.0338859156787	6.03160151515152	0.626763550392051	0.534916978672394	0.893981684244591
"7926354"	0.053342111111112	1.03766597260323	4.29056363636364	0.626696497479236	0.53496042669514	0.893981684244591
"7945232"	0.0390224444444443	1.02741742309919	7.2489596969697	0.626669530230266	0.534977901085361	0.893981684244591
"8127646"	-0.0382331111111106	-1.02685545193771	7.05761242424242	-0.626654705244956	0.534987507591006	0.893981684244591
"7950336"	0.0295514444444446	1.02069472704764	9.25664303030303	0.626604530291737	0.535020021347189	0.893991150238236
"7912207"	0.054404666666666	1.03843050276433	6.92516272727273	0.626534917550276	0.535065132662157	0.893999081051072
"8153459"	0.0261684444444449	1.01830408674225	8.0925703030303	0.62651434285404	0.535078466116071	0.893999081051072
"7944341"	0.035988555555555	1.02525910479943	7.37611787878788	0.626420242758565	0.535139450012165	0.894009996153489
