""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"8040490"	0.288470120038216	1.22134443803533	5.30990877696347	3.04622810163232	0.00696771162282538	0.073442194968413
"7945956"	-0.202076257734237	-1.15035269689492	2.74072281301971	-3.0458564710808	0.00697335461939345	0.0734695645327062
"8110237"	0.365440825726677	1.28827521102575	7.61904840251511	3.04576651292015	0.0069747212507999	0.0734695645327062
"7893116"	0.511505522183587	1.42553703664154	7.19435249197437	3.045409287196	0.00698015074524422	0.0735035039103089
"8142765"	0.373841904765149	1.29579895977028	7.28149724385004	3.04455062551186	0.00699321842310025	0.0735637268031161
"8104321"	0.343513857043907	1.26884325361514	4.70792313364959	3.04444441590621	0.00699483644404682	0.0735637268031161
"8013987"	-0.47681468504668	-1.391667619896	2.9102909359257	-3.04435534929773	0.00699619358553696	0.0735637268031161
"8021058"	-0.240074556550385	-1.18105369512798	3.07376537447492	-3.04429972409926	0.0069970412976223	0.0735637268031161
"8164694"	0.282621627255034	1.21640329313501	2.96305649620548	3.0442458943728	0.00699786174238352	0.0735637268031161
"8126820"	-0.177162878387047	-1.13065820975521	2.60970009844629	-3.04416298138071	0.00699912564231828	0.0735637268031161
"7955231"	0.460822584016894	1.37632633691726	6.54712503563167	3.04372269886969	0.00700584089450085	0.0736039895817526
"8061136"	-0.238632107491939	-1.17987343293371	11.9143736202078	-3.04355876081751	0.00700834290255414	0.0736039895817526
"7894640"	0.282965526243938	1.21669328493002	10.1729150726777	3.0434772013471	0.00700958797981011	0.0736039895817526
"7892805"	0.609116176915265	1.52532447918476	2.89976952163684	3.04313282552437	0.00701484755376963	0.0736171928653269
"7996654"	0.232388320247125	1.17477813556837	3.86644014859958	3.04310535762182	0.00701526723013131	0.0736171928653269
"7892735"	0.484484713408179	1.3990860655457	2.21664058215529	3.04286781960291	0.00701889754326652	0.0736215285784486
"7939877"	-0.236592792907791	-1.17820680676311	2.37671322549506	-3.04274921438855	0.0070207108806414	0.0736215285784486
"8056250"	-0.144639087069941	-1.10545407194606	2.25396372120779	-3.04264441221241	0.00702231356474015	0.0736215285784486
"8105267"	-0.968821470071471	-1.95724108208489	6.01322533699794	-3.04246098797043	0.00702511943110855	0.0736277625740074
"7986186"	0.369485562111081	1.2918920841018	5.00711942239885	3.04205901242843	0.00703127232241462	0.0736690605788042
"7953390"	-0.229171019369074	-1.17216122529865	3.99170955967544	-3.04170294810648	0.00703672684627435	0.0737030178673788
"8052139"	0.421793905091542	1.33959222251082	4.06856216392949	3.04149295596826	0.00703994563040042	0.0737076963156607
"8051589"	0.256600151334897	1.19466005418641	6.4647715528156	3.04138500947568	0.00704160080428016	0.0737076963156607
"7943126"	0.376335286029931	1.29804039980781	5.64471652095264	3.0409410037208	0.00704841285128112	0.0737558148048735
"7903541"	-0.416316013135342	-1.33451545475287	7.5190850074471	-3.0401921807337	0.00705991600665812	0.0738324085349213
"7892731"	0.778526354364957	1.71537779934337	4.0445525657936	3.04005305811788	0.00706205517017344	0.0738324085349213
"7911343"	-1.63352514238928	-3.10270200639321	9.84518552822231	-3.03988747441109	0.00706460202397391	0.0738324085349213
"8165703"	-1.63352514238928	-3.10270200639321	9.84518552822231	-3.03988747441109	0.00706460202397391	0.0738324085349213
"8071806"	-0.339621388106595	-1.26542446028338	7.84921624391146	-3.03922541280086	0.00707479416822199	0.0739157268337896
"7895434"	0.403029849658271	1.32228196314638	5.60657210279823	3.03841342271587	0.00708731392545195	0.074014357916853
"7894299"	0.558781811972973	1.47302489396449	4.82120468740093	3.03832488971609	0.00708868028341425	0.074014357916853
"7894950"	0.770031941457005	1.70530753885004	6.15370256710818	3.03804239694251	0.00709304179772668	0.0740366811093747
"8002999"	-0.317092382889684	-1.24581718884364	7.48375552818435	-3.0378021110724	0.00709675371783697	0.0740518005550509
"8165680"	-1.06068430018752	-2.08592068252741	10.5748031130196	-3.03766075473041	0.00709893826385928	0.0740518005550509
"8119580"	0.422794108105154	1.34052126759876	2.46500967209228	3.03685205079797	0.00711144869908081	0.0741590690051029
"8041886"	0.323083774236291	1.25100172101662	3.42672600983146	3.03664617845489	0.00711463691248476	0.0741690874373842
"8177901"	0.306355455890138	1.23657989596218	5.56038331898184	3.03638433317316	0.00711869395169631	0.0741822209136089
"7895433"	0.787644551206451	1.72625375323546	3.1751985260377	3.03627732899573	0.00712035252544956	0.0741822209136089
"8161371"	-0.179614354922713	-1.13258109593706	3.00984898560315	-3.03541124036919	0.00713379081170229	0.0742918322176846
"7975412"	0.234291657153141	1.17632903450089	6.72969389352718	3.0353117622428	0.00713533589909468	0.0742918322176846
"8022646"	0.403259938523544	1.3224928646954	6.53203235172377	3.03479470619136	0.00714337202181764	0.0743370160539576
"8053775"	0.479574802999256	1.39433266234484	5.65107484315638	3.03474528087181	0.00714414065449333	0.0743370160539576
"8138450"	0.166294838719089	1.12217279176611	3.43213727077677	3.03423760880245	0.00715204032119036	0.0743959658152688
"8081053"	-0.217143254987078	-1.16242952730874	3.03777007389096	-3.03390376829779	0.00715723969902027	0.0744267989563641
"7981972"	0.569108167146114	1.48360616415964	3.64118318748161	3.03364476306472	0.00716127609179728	0.0744291667036274
"7894853"	0.469203264742241	1.38434474594218	7.02640641186091	3.03360230259488	0.00716193801599009	0.0744291667036274
"7992954"	0.260557687405819	1.19794169081202	3.25513399721457	3.03317263381238	0.00716863955122897	0.0744755666574948
"7993737"	-0.176044484879686	-1.12978205037556	2.66351826039673	-3.03294599484655	0.00717217689086584	0.0744890748394136
"8085914"	0.315931001312253	1.24481469914462	7.20813143071346	3.03241068792768	0.00718053860445776	0.07455266414488
"8135638"	0.231563986207817	1.17410707691511	6.77205358432406	3.03173668559458	0.00719108028084944	0.0746388404337418
"7929822"	-0.193221620603221	-1.14331395289383	2.79921311424772	-3.03090290288243	0.007204141814082	0.0747319049899783
"7981740"	-0.357004350296959	-1.28076372333385	3.81845705628047	-3.03087780153004	0.00720453539411449	0.0747319049899783
"7972369"	0.319943394968516	1.24828157084193	6.49117637613117	3.03068432713681	0.00720756970364027	0.0747400960517316
"8027431"	-0.57552910685394	-1.49022390092606	7.38306410126275	-3.03033023832563	0.00721312618969098	0.0747730043485047
"8168274"	-0.660209673820795	-1.58031228143508	5.63628388501574	-3.03019595533295	0.00721523449475164	0.0747730043485047
"7956488"	0.2877804375948	1.22076071210324	10.9107805040988	3.02968417921943	0.007223275111225	0.0747929325970418
"8022572"	-0.163593256917572	-1.12007338422614	7.35795507909111	-3.02968001183677	0.00722334062155303	0.0747929325970418
"7919761"	0.803576070420865	1.74542222227857	5.48023377340443	3.02964467170374	0.00722389618380294	0.0747929325970418
"7998083"	0.183758050432335	1.13583876108709	4.25944621962822	3.02873773096787	0.00723816790935999	0.0749174003350822
"7921442"	-0.263974974304218	-1.20078259794065	2.32035921197891	-3.02811136957521	0.00724804040635379	0.0749962714140342
"7984155"	-0.292312794343288	-1.22460187263395	7.79035684703621	-3.02738985541305	0.00725942889626468	0.0750720750594194
"7924897"	0.242939948728201	1.18340176237488	6.44412424769797	3.02736156977752	0.00725987571526956	0.0750720750594194
"8076331"	-0.354907273913903	-1.27890337990249	7.08161511324064	-3.027118319469	0.00726371936531233	0.0750792532134572
"8150197"	0.314416091799813	1.24350826096153	7.73135565551504	3.02684518653266	0.00726803755510724	0.0750792532134572
"8156476"	-0.227574477315009	-1.17086478389223	6.74559101567648	-3.02679388970324	0.0072688488284414	0.0750792532134572
"8049528"	0.67267503382182	1.59402585928702	9.29922807949891	3.02674707939423	0.00726958922305872	0.0750792532134572
"7893947"	0.51794237857628	1.43191154932933	4.16719194631069	3.02660187759462	0.00727188633387444	0.0750796896927185
"8017212"	-0.195567111321193	-1.14517423051937	8.01447627448774	-3.02636408557864	0.0072756497578405	0.0750952603802898
"8036430"	0.341043332885219	1.26667229900616	3.42103404774921	3.02587928738107	0.0072833283004289	0.0751512185991264
"8151310"	-0.428925685168978	-1.34623072164439	5.91574925629314	-3.02484424415647	0.00729974834848474	0.0752973112637845
"8167013"	-0.556372401630509	-1.47056688356614	4.18812133731366	-3.02364048957718	0.00731889011908655	0.0754713794658485
"7970082"	0.343896780615384	1.2691800777274	2.66247997928276	3.02345469983821	0.00732184883910461	0.0754752289301562
"8131573"	0.297873761028887	1.22933129337158	4.33786938521308	3.02325604938957	0.00732501365337561	0.0754752289301562
"7904211"	-0.196236777288116	-1.14570591753514	3.90757597639305	-3.02319016390837	0.00732606360639892	0.0754752289301562
"7985066"	0.271722698972814	1.2072485234323	4.97462446962526	3.02277459634659	0.00733268947579071	0.0755201241804526
"8086201"	-0.241777020513085	-1.18244822975654	5.95266718074645	-3.02239915844696	0.00733868052018506	0.0755584555598646
"7895566"	0.587832432411626	1.50298689749977	2.62332734929499	3.02213431395301	0.00734290963377397	0.0755786281532525
"8007651"	0.279890693236975	1.21410289358544	4.69086609592848	3.02190002534618	0.00734665279674701	0.075593788063438
"7975344"	-0.205938143781584	-1.1534361498904	7.7392098888011	-3.02174827946063	0.00734907818753313	0.0755953835064229
"8099581"	-0.271354974729542	-1.20694085066337	5.95221736012144	-3.02110517851151	0.00735936566497004	0.0756778253695205
